2025-07-02 17:26:10,167 - INFO - ********************************************************************************************************************************************
2025-07-02 17:26:10,167 - INFO - * Conversion Th, Dat, Mak, Tro, files to Therion files and folders
2025-07-02 17:26:10,168 - INFO - *       Script pyCreateTh by : alexandre.pont@yahoo.fr
2025-07-02 17:26:10,168 - INFO - *       Version :              2025.07.02
2025-07-02 17:26:10,168 - INFO - *       Input file :           ~\Desktop\Tests\Synthese_PSM\Synthese_PSM.MAK
2025-07-02 17:26:10,168 - INFO - *       Output folder :        ~\Desktop\Tests\Synthese_PSM\Synthese_PSM
2025-07-02 17:26:10,169 - INFO - *       Log file :             Synthese_PSM.log
2025-07-02 17:26:10,169 - INFO - *       Config file:           ~\config.ini
2025-07-02 17:26:10,169 - INFO - *       
2025-07-02 17:26:10,169 - INFO - *       
2025-07-02 17:26:10,169 - INFO - ********************************************************************************************************************************************
2025-07-02 17:26:10,172 - INFO - Reading mak file: ~\Desktop\Tests\Synthese_PSM\Synthese_PSM.MAK, fixed station: 193, files: 140, UTM Zone: 30, Datum: European 1950, SCR: EPSG:23030
2025-07-02 17:26:10,173 - INFO - Source file: LAMBERT_UTM.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,192 - INFO - Source file: F2_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,194 - INFO - Source file: F404_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,195 - INFO - Source file: Gorria_2001.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,203 - INFO - Source file: Arrestelia 09_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,205 - INFO - Source file: M108_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,207 - INFO - Source file: M400 09_02.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,208 - INFO - Source file: M405_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,209 - INFO - Source file: M414_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,210 - INFO - Source file: Marmitou_98.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,211 - INFO - Source file: Trou du Renard 11_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,212 - INFO - Source file: Stalactites_98.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,213 - INFO - Source file: Sima linza 03_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,214 - INFO - Source file: Trou du mouton_98.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,215 - INFO - Source file: Trou Martin - 06_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,217 - INFO - Source file: UK4 02_02.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,218 - INFO - Source file: UK557_98.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,219 - INFO - Source file: UK559_98.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,221 - INFO - Source file: UKD6_98.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,223 - INFO - Source file: UT140_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,224 - INFO - Source file: Z106_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,226 - INFO - Source file: Z111 09_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,227 - INFO - Source file: Z124 09_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,227 - INFO - Source file: Z17 02_01.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,229 - INFO - Source file: Laminako 09_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,231 - INFO - Source file: AN8_07_02 (mars).DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,232 - INFO - Source file: AN26_09-1 (octobre).DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,234 - INFO - Source file: AN37.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,235 - INFO - Source file: AN45.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,236 - INFO - Source file: E3 10_01.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,237 - INFO - Source file: A4.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,239 - INFO - Source file: AN1.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,241 - INFO - Source file: AN103.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,242 - INFO - Source file: AN107.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,244 - INFO - Source file: AN109.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,245 - INFO - Source file: AN506-Ninos.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,246 - INFO - Source file: AN676-Helado.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,248 - INFO - Source file: AN532-Marcel.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,249 - INFO - Source file: AN534-Eclipse.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,250 - INFO - Source file: AN542.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,251 - INFO - Source file: An546-Georges.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,253 - INFO - Source file: AN561-Viento.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,254 - INFO - Source file: AN567.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,255 - INFO - Source file: AN61-Confusion.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,256 - INFO - Source file: AN62.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,257 - INFO - Source file: AN631.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,258 - INFO - Source file: AN634.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,259 - INFO - Source file: AN646.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,260 - INFO - Source file: AN73-Frissons.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,262 - INFO - Source file: AN588-Grieta.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,263 - INFO - Source file: AN672-Groselleros.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,265 - INFO - Source file: AN595-Polaire.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,267 - INFO - Source file: AN591-Rapido.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,268 - INFO - Source file: AN683-Papanatas.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,270 - INFO - Source file: AN536-Arco.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,271 - INFO - Source file: AN619-Trou Fion.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,272 - INFO - Source file: AP333.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,274 - INFO - Source file: AP337.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,276 - INFO - Source file: E2000 2014_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,277 - INFO - Source file: IS9 2014_01.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,278 - INFO - Source file: E22 2014_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,280 - INFO - Source file: C214 2014_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,281 - INFO - Source file: K7 2014_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,283 - INFO - Source file: A110 2014_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,284 - INFO - Source file: AP45 2014_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,285 - INFO - Source file: CUCC4 2014_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,287 - INFO - Source file: CUCC5 2014_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,289 - INFO - Source file: IS6bis 2014_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,290 - INFO - Source file: Cathédrale de Pyrène - 2015 10 18.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,291 - INFO - Source file: AN507-Plumas.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,292 - INFO - Source file: AN616-Daniela.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,293 - INFO - Source file: AN622-Basura.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,294 - INFO - Source file: AN627-Sima Conchita.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,295 - INFO - Source file: AN635.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,296 - INFO - Source file: AN639.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,298 - INFO - Source file: C243 Sima de Los Cairns - 2015.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,298 - INFO - Source file: AN624-Sima Pokemon.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,300 - INFO - Source file: AN669-Babosa.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,301 - INFO - Source file: AN671-Vergüenza.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,303 - INFO - Source file: AN692-Sima James Bond.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,304 - INFO - Source file: AN596-Antartica.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,305 - INFO - Source file: AN211.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,306 - INFO - Source file: AN557-Avaloir.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,308 - INFO - Source file: Romy 2015_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,310 - INFO - Source file: Grotte aux lacs 2016 11 15.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,310 - INFO - Source file: AN576.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,312 - INFO - Source file: Z208 (2018-08).DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,313 - INFO - Source file: Z150 2019 (Gouffre Patrick GROSDEMANCHE).DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,314 - INFO - Source file: Z112 2019.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,315 - INFO - Source file: Z123 2019.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,317 - INFO - Source file: A106 (août 2019).DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,318 - INFO - Source file: AN66.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,319 - INFO - Source file: AN708-Marmota.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,320 - INFO - Source file: AN699.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,321 - INFO - Source file: AN704.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,322 - INFO - Source file: Z143 2020 08.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,324 - INFO - Source file: AN453-Esperanza.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,325 - INFO - Source file: Sima 1748.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,326 - INFO - Source file: Z107 2021 08 31.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,328 - INFO - Source file: Z127 2021 12 04.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,329 - INFO - Source file: AN456-Banco.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,331 - INFO - Source file: AN480.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,332 - INFO - Source file: AN709-Tormenta.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,333 - INFO - Source file: AN711-Cueva del Oso.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,334 - INFO - Source file: Z444 2022 08 03.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,336 - INFO - Source file: Z108 2022 08 03.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,337 - INFO - Source file: Z100_2019_08_08.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,338 - INFO - Source file: BB26_2022_11_08.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,339 - INFO - Source file: BB50_2022_11_08.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,341 - INFO - Source file: AN324_2022_08_11.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,342 - INFO - Source file: AN325_2022_08_08.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,343 - INFO - Source file: LAK15-Perte_des_Feuilles_(10-2022).DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,356 - INFO - Source file: Complexe_PSM_GdP_2022_12_15.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,361 - INFO - Source file: L5 2023_11_12.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,363 - INFO - Source file: AN455.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,364 - INFO - Source file: AN465B.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,366 - INFO - Source file: AN702-Burros.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,377 - INFO - Source file: BU56_2024_Sintesis.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,381 - INFO - Source file: Grotte de l'Ours - Perdida del Becerro (2024-08).DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,384 - INFO - Source file: Complexe_Lonne_Peyret-Bourrugues_2024_12_31.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,386 - INFO - Source file: AN326_(2024-09).DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,388 - INFO - Source file: C213_2014_12_27.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,390 - INFO - Source file: C230_2024_12_27.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,392 - INFO - Source file: AN58-Trou du Chien.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,393 - INFO - Source file: AN514-Venus.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,394 - INFO - Source file: AN594-Sima de la Verdad.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,409 - INFO - Source file: Anialarra 2024_01.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:10,422 - INFO - The folder ./template has been copied to ~\Desktop\Tests\Synthese_PSM\Synthese_PSM
2025-07-02 17:26:10,491 - INFO - Source file: LAMBERT_UTM.DAT, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,505 - INFO - Read dat file: LAMBERT_UTM.DAT with 2 survey(s)
2025-07-02 17:26:10,517 - INFO - The folder ./template has been copied to ~\Synthese_PSM\Synthese_PSM\Data\00-Ref_Square
2025-07-02 17:26:10,539 - INFO - Therion file : ~\Data\00-Ref_Square\Data\Explo_01_2009_09_12.th created from LAMBERT_UTM.DAT
2025-07-02 17:26:10,540 - INFO - Parsing survey entry file: ~\Data\00-Ref_Square\Data\Explo_01_2009_09_12.th
2025-07-02 17:26:10,541 - INFO - Source file: Explo_01_2009_09_12.th, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:10,543 - INFO - Parsing survey target: Explo_01_2009_09_12
2025-07-02 17:26:10,575 - INFO - The folder ./template has been copied to ~\Data\00-Ref_Square\Data\Explo_01_2009_09_12
2025-07-02 17:26:10,596 - INFO - Compiling 2D XVI file: Explo_01_2009_09_12
2025-07-02 17:26:11,503 - INFO - Therion compilation successful, length: 0.00m, depth: 0.00m
2025-07-02 17:26:11,511 - INFO - Update template successfully: ~\00-Ref_Square\Data\Explo_01_2009_09_12\Explo_01_2009_09_12.thconfig
2025-07-02 17:26:11,513 - INFO - Update template successfully: ~\00-Ref_Square\Data\Explo_01_2009_09_12\Explo_01_2009_09_12-tot.th
2025-07-02 17:26:11,515 - INFO - Update template successfully: ~\00-Ref_Square\Data\Explo_01_2009_09_12\Explo_01_2009_09_12-readme.md
2025-07-02 17:26:11,517 - INFO - Update template successfully: ~\00-Ref_Square\Data\Explo_01_2009_09_12\Explo_01_2009_09_12-maps.th
2025-07-02 17:26:11,519 - INFO - Start therion [Therion Compile Explo_01_2009_09_12], compilation file
2025-07-02 17:26:11,521 - INFO - File: Explo_01_2009_09_12,  compilation successful, length: 0.00m, depth: 0.00m
2025-07-02 17:26:11,557 - INFO - Therion file : ~\Data\00-Ref_Square\Data\Explo_02_2009_09_12.th created from LAMBERT_UTM.DAT
2025-07-02 17:26:11,559 - INFO - Parsing survey entry file: ~\Data\00-Ref_Square\Data\Explo_02_2009_09_12.th
2025-07-02 17:26:11,561 - INFO - Source file: Explo_02_2009_09_12.th, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:11,562 - INFO - Parsing survey target: Explo_02_2009_09_12
2025-07-02 17:26:11,580 - INFO - The folder ./template has been copied to ~\Data\00-Ref_Square\Data\Explo_02_2009_09_12
2025-07-02 17:26:11,588 - INFO - Compiling 2D XVI file: Explo_02_2009_09_12
2025-07-02 17:26:12,112 - INFO - Therion compilation successful, length: 0.00m, depth: 0.00m
2025-07-02 17:26:12,115 - INFO - Therion file: [Therion Compile Explo_01_2009_09_12], compilation succeeded
2025-07-02 17:26:12,117 - INFO - Update template successfully: ~\00-Ref_Square\Data\Explo_02_2009_09_12\Explo_02_2009_09_12.thconfig
2025-07-02 17:26:12,118 - INFO - Update template successfully: ~\00-Ref_Square\Data\Explo_02_2009_09_12\Explo_02_2009_09_12-tot.th
2025-07-02 17:26:12,120 - INFO - Update template successfully: ~\00-Ref_Square\Data\Explo_02_2009_09_12\Explo_02_2009_09_12-readme.md
2025-07-02 17:26:12,122 - INFO - Update template successfully: ~\00-Ref_Square\Data\Explo_02_2009_09_12\Explo_02_2009_09_12-maps.th
2025-07-02 17:26:12,123 - INFO - Start therion [Therion Compile Explo_02_2009_09_12], compilation file
2025-07-02 17:26:12,124 - INFO - File: Explo_02_2009_09_12,  compilation successful, length: 0.00m, depth: 0.00m
2025-07-02 17:26:12,134 - INFO - No 'equates' found in C:\Users\alexa\Desktop\Tests\Synthese_PSM/Synthese_PSM\Data\LAMBERT_UTM.DAT
2025-07-02 17:26:12,137 - INFO - Update template successfully: ~\Synthese_PSM\Data\00-Ref_Square\00-Ref_Square.thconfig
2025-07-02 17:26:12,139 - INFO - Update template successfully: ~\Synthese_PSM\Data\00-Ref_Square\00-Ref_Square-tot.th
2025-07-02 17:26:12,142 - INFO - Update template successfully: ~\Synthese_PSM\Data\00-Ref_Square\00-Ref_Square-maps.th
2025-07-02 17:26:12,145 - INFO - Update template successfully: ~\Synthese_PSM\Data\00-Ref_Square\00-Ref_Square-readme.md
2025-07-02 17:26:12,146 - INFO - Start therion [Therion Compile 00-Ref_Square], compilation file
2025-07-02 17:26:12,154 - INFO - Source file: Alhais 2001_02.DAT, encoding: windows-1252, conversion to utf-8
2025-07-02 17:26:12,239 - INFO - Read dat file: Alhais 2001_02.DAT with 6 survey(s) and merged 3
2025-07-02 17:26:12,255 - INFO - The folder ./template has been copied to ~\Synthese_PSM\Synthese_PSM\Data\Grotte_de_Alhais
2025-07-02 17:26:12,286 - INFO - Therion file : ~\Data\Grotte_de_Alhais\Data\Explo_01_1983_01_01.th created from Alhais 2001_02.DAT
2025-07-02 17:26:12,287 - INFO - Parsing survey entry file: ~\Data\Grotte_de_Alhais\Data\Explo_01_1983_01_01.th
2025-07-02 17:26:12,289 - INFO - Source file: Explo_01_1983_01_01.th, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:12,290 - INFO - Parsing survey target: Explo_01_1983_01_01
2025-07-02 17:26:12,306 - INFO - The folder ./template has been copied to ~\Data\Grotte_de_Alhais\Data\Explo_01_1983_01_01
2025-07-02 17:26:12,312 - INFO - Compiling 2D XVI file: Explo_01_1983_01_01
2025-07-02 17:26:13,076 - INFO - Therion file: [Therion Compile 00-Ref_Square], compilation succeeded
2025-07-02 17:26:13,179 - INFO - Therion file: [Therion Compile Explo_02_2009_09_12], compilation succeeded
2025-07-02 17:26:13,340 - INFO - Therion compilation successful, length: 103.69m, depth: 35.01m
2025-07-02 17:26:13,344 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_01_1983_01_01\Explo_01_1983_01_01.thconfig
2025-07-02 17:26:13,346 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_01_1983_01_01\Explo_01_1983_01_01-tot.th
2025-07-02 17:26:13,349 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_01_1983_01_01\Explo_01_1983_01_01-readme.md
2025-07-02 17:26:13,350 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_01_1983_01_01\Explo_01_1983_01_01-maps.th
2025-07-02 17:26:13,351 - INFO - Start therion [Therion Compile Explo_01_1983_01_01], compilation file
2025-07-02 17:26:13,352 - INFO - File: Explo_01_1983_01_01,  compilation successful, length: 103.69m, depth: 35.01m
2025-07-02 17:26:13,375 - INFO - Therion file : ~\Data\Grotte_de_Alhais\Data\Explo_02_1995_09_27.th created from Alhais 2001_02.DAT
2025-07-02 17:26:13,376 - INFO - Parsing survey entry file: ~\Data\Grotte_de_Alhais\Data\Explo_02_1995_09_27.th
2025-07-02 17:26:13,377 - INFO - Source file: Explo_02_1995_09_27.th, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:13,378 - INFO - Parsing survey target: Explo_02_1995_09_27
2025-07-02 17:26:13,392 - INFO - The folder ./template has been copied to ~\Data\Grotte_de_Alhais\Data\Explo_02_1995_09_27
2025-07-02 17:26:13,396 - INFO - Compiling 2D XVI file: Explo_02_1995_09_27
2025-07-02 17:26:13,687 - INFO - Therion compilation successful, length: 219.56m, depth: 83.17m
2025-07-02 17:26:13,693 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_02_1995_09_27\Explo_02_1995_09_27.thconfig
2025-07-02 17:26:13,695 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_02_1995_09_27\Explo_02_1995_09_27-tot.th
2025-07-02 17:26:13,697 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_02_1995_09_27\Explo_02_1995_09_27-readme.md
2025-07-02 17:26:13,699 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_02_1995_09_27\Explo_02_1995_09_27-maps.th
2025-07-02 17:26:13,701 - INFO - Start therion [Therion Compile Explo_02_1995_09_27], compilation file
2025-07-02 17:26:13,702 - INFO - File: Explo_02_1995_09_27,  compilation successful, length: 219.56m, depth: 83.17m
2025-07-02 17:26:13,741 - INFO - Therion file : ~\Data\Grotte_de_Alhais\Data\Explo_03_2001_09_15.th created from Alhais 2001_02.DAT
2025-07-02 17:26:13,743 - INFO - Parsing survey entry file: ~\Data\Grotte_de_Alhais\Data\Explo_03_2001_09_15.th
2025-07-02 17:26:13,744 - INFO - Source file: Explo_03_2001_09_15.th, encoding: utf-8-sig, conversion to utf-8
2025-07-02 17:26:13,746 - INFO - Parsing survey target: Explo_03_2001_09_15
2025-07-02 17:26:13,763 - INFO - The folder ./template has been copied to ~\Data\Grotte_de_Alhais\Data\Explo_03_2001_09_15
2025-07-02 17:26:13,767 - INFO - Compiling 2D XVI file: Explo_03_2001_09_15
2025-07-02 17:26:13,936 - INFO - Therion file: [Therion Compile Explo_01_1983_01_01], compilation succeeded
2025-07-02 17:26:14,007 - INFO - Therion file: [Therion Compile Explo_02_1995_09_27], compilation succeeded
2025-07-02 17:26:14,031 - INFO - Therion compilation successful, length: 428.48m, depth: 119.94m
2025-07-02 17:26:14,034 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_03_2001_09_15\Explo_03_2001_09_15.thconfig
2025-07-02 17:26:14,036 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_03_2001_09_15\Explo_03_2001_09_15-tot.th
2025-07-02 17:26:14,038 - INFO - Update template successfully: ~\Grotte_de_Alhais\Data\Explo_03_2001_09_15\Explo_03_2001_09_15-readme.md
